Seat ID,Demand Partner,Deal ID,Private Deal,Bid Requests,Bid Responses,Imps,Revenue,Bid eCPM,Bidfloor,Win Rate
16,Google DV360,VDMY_367958608,Yes,1376400,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_313662785,Yes,1372680,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_352099244,Yes,1357800,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_481963669,Yes,1331760,0,0,$ 0.00,$ 0.00,$ 9.00,0.00 %
80,MediaMath,deal-vidoomy-350,Yes,1326180,9300,4874,$ 19.50,$ 4.14,$ 4.00,0.37 %
16,Google DV360,VDMY_310653968,Yes,1320600,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_274756288,Yes,1292700,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_276998259,Yes,1285260,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
80,MediaMath,VDMY_383875734,Yes,1274100,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_279054164,Yes,1248060,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
74,Yahoo DSP,VDMY_AB_62055,Yes,1209000,0,1432,$ 5.73,$ 0.00,$ 4.00,0.12 %
16,Google DV360,VDMY_372746534,Yes,1201560,0,109,$ 0.56,$ 0.00,$ 5.13,0.01 %
80,MediaMath,VDMY_439656619,Yes,1192260,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
80,MediaMath,VDMY_266246958,Yes,1143900,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
16,Google DV360,VDMY_HV_62788,Yes,1110420,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_441989884,Yes,1106700,7440,5363,$ 34.86,$ 10.00,$ 6.50,0.48 %
16,Google DV360,VDMY_484167445,Yes,1104840,0,0,$ 0.00,$ 0.00,$ 10.62,0.00 %
16,Google DV360,VDMY_372365560,Yes,1099260,0,0,$ 0.00,$ 0.00,$ 8.00,0.00 %
80,MediaMath,VDMY_402260841,Yes,1089960,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_PR_31133,Yes,1089960,26040,6777,$ 33.88,$ 5.15,$ 5.00,0.62 %
16,Google DV360,VDMY_300494321,Yes,1084380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_354673721,Yes,1065780,22320,8425,$ 42.12,$ 5.27,$ 5.00,0.79 %
16,Google DV360,VDMY_467660676,Yes,1045320,20460,9067,$ 45.34,$ 5.11,$ 5.00,0.87 %
16,Google DV360,VDMY_396578625,Yes,1045320,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
80,MediaMath,VDMY_266148174,Yes,1036020,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
80,MediaMath,VDMY_296166038,Yes,1021140,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_352688008,Yes,1013700,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_376431648,Yes,996960,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_261855631,Yes,982080,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_360557327,Yes,974640,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_CD_60388,Yes,959760,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
16,Google DV360,VDMY_360756427,Yes,941160,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
74,Yahoo DSP,VDMY_AB_61044,Yes,939300,0,833,$ 3.33,$ 0.00,$ 4.00,0.09 %
16,Google DV360,VDMY_523326760,Yes,930000,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_265111455,Yes,922560,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_XA_20977,Yes,848160,0,0,$ 0.00,$ 0.00,$ 4.18,0.00 %
80,MediaMath,VDMY_266369722,Yes,840720,0,0,$ 0.00,$ 0.00,$ 3.50,0.00 %
80,MediaMath,VDMY_CD_98734,Yes,818400,0,0,$ 0.00,$ 0.00,$ 3.00,0.00 %
16,Google DV360,VDMY_300222476,Yes,810960,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_482217544,Yes,792360,1860,685,$ 2.95,$ 4.30,$ 4.30,0.09 %
80,MediaMath,VDMY_355082109,Yes,742140,40920,11405,$ 74.13,$ 6.62,$ 6.50,1.54 %
16,Google DV360,VDMY_XA_31777,Yes,730980,0,0,$ 0.00,$ 0.00,$ 4.61,0.00 %
16,Google DV360,VDMY_338896152,Yes,714240,0,0,$ 0.00,$ 0.00,$ 4.90,0.00 %
16,Google DV360,VDMY_BM_48248,Yes,686340,0,19,$ 0.16,$ 0.00,$ 8.64,0.00 %
16,Google DV360,VDMY_353020367,Yes,684480,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_385088179,Yes,667740,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_443147397,Yes,665880,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_300359477,Yes,658440,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_292877848,Yes,628680,7440,3136,$ 15.68,$ 5.15,$ 5.00,0.50 %
16,Google DV360,VDMY_410562812,Yes,611940,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_363872897,Yes,548700,3720,1395,$ 14.79,$ 10.92,$ 10.60,0.25 %
16,Google DV360,VDMY_363767304,Yes,543120,1860,618,$ 4.38,$ 7.29,$ 7.08,0.11 %
16,Google DV360,VDMY_440019635,Yes,539400,5580,4241,$ 21.20,$ 5.15,$ 5.00,0.79 %
80,MediaMath,VDMY_LA_19386,Yes,528240,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_HV_10555,Yes,517080,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_445713532,Yes,517080,0,0,$ 0.00,$ 0.00,$ 4.30,0.00 %
16,Google DV360,VDMY_473245122,Yes,502200,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_290580745,Yes,496620,0,0,$ 0.00,$ 0.00,$ 11.00,0.00 %
16,Google DV360,VDMY_471043880,Yes,491040,0,876,$ 3.50,$ 0.00,$ 4.00,0.18 %
16,Google DV360,VDMY_261797294,Yes,481740,0,0,$ 0.00,$ 0.00,$ 4.80,0.00 %
16,Google DV360,VDMY_HV_50898,Yes,478020,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_274997887,Yes,476160,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_410378930,Yes,448260,0,0,$ 0.00,$ 0.00,$ 5.50,0.00 %
16,Google DV360,VDMY_357739188,Yes,424080,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_319929938,Yes,396180,0,0,$ 0.00,$ 0.00,$ 3.47,0.00 %
16,Google DV360,VDMY_HV_10302,Yes,383160,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_322022023,Yes,325500,7440,3536,$ 19.09,$ 5.56,$ 5.40,1.09 %
16,Google DV360,VDMY_313512786,Yes,323640,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_282657749,Yes,318060,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_314014494,Yes,303180,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_429253684,Yes,284580,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_429135630,Yes,282720,0,0,$ 0.00,$ 0.00,$ 13.00,0.00 %
16,Google DV360,VDMY_409718530,Yes,275280,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_475862177,Yes,260400,22320,11644,$ 52.40,$ 4.62,$ 4.50,4.47 %
16,Google DV360,VDMY_467926658,Yes,249240,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_316828785,Yes,241800,0,0,$ 0.00,$ 0.00,$ 21.00,0.00 %
16,Google DV360,VDMY_IP_33111,Yes,213900,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_PR_20966,Yes,212040,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_363532836,Yes,191580,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_498013761,Yes,180420,0,0,$ 0.00,$ 0.00,$ 20.00,0.00 %
16,Google DV360,VDMY_267027609,Yes,180420,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_298575869,Yes,172980,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_274548786,Yes,167400,0,0,$ 0.00,$ 0.00,$ 4.20,0.00 %
16,Google DV360,VDMY_373118037,Yes,163680,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_277368436,Yes,156240,0,0,$ 0.00,$ 0.00,$ 6.10,0.00 %
80,MediaMath,VDMY_OM_56879,Yes,154380,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_443532657,Yes,145080,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_275035771,Yes,145080,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
74,Yahoo DSP,VDMY_356972017,Yes,143220,1860,68,$ 0.27,$ 4.00,$ 4.00,0.05 %
16,Google DV360,VDMY_420223814,Yes,132060,0,0,$ 0.00,$ 0.00,$ 7.39,0.00 %
16,Google DV360,VDMY_316712861,Yes,122760,0,0,$ 0.00,$ 0.00,$ 19.00,0.00 %
16,Google DV360,VDMY_420349338,Yes,96720,0,0,$ 0.00,$ 0.00,$ 7.39,0.00 %
16,Google DV360,VDMY_513683494,Yes,94860,14880,13338,$ 80.03,$ 6.18,$ 6.00,14.06 %
16,Google DV360,VDMY_469396602,Yes,94860,40920,29750,$ 136.85,$ 4.74,$ 4.60,31.36 %
16,Google DV360,VDMY_IP_90435,Yes,79980,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_387053236,Yes,68820,0,0,$ 0.00,$ 0.00,$ 4.50,0.00 %
16,Google DV360,VDMY_261636572,Yes,65100,0,0,$ 0.00,$ 0.00,$ 4.80,0.00 %
16,Google DV360,VDMY_XA_98125,Yes,44640,0,0,$ 0.00,$ 0.00,$ 3.00,0.00 %
16,Google DV360,VDMY_374798399,Yes,40920,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_IS_43349,Yes,35340,0,0,$ 0.00,$ 0.00,$ 6.50,0.00 %
16,Google DV360,VDMY_482925854,Yes,31620,0,0,$ 0.00,$ 0.00,$ 6.00,0.00 %
16,Google DV360,VDMY_PU_90001,Yes,24180,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
16,Google DV360,VDMY_298435986,Yes,24180,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
16,Google DV360,VDMY_266730026,Yes,16740,0,0,$ 0.00,$ 0.00,$ 5.00,0.00 %
80,MediaMath,VDMY_CD_29302,Yes,1860,0,0,$ 0.00,$ 0.00,$ 4.00,0.00 %
80,MediaMath,VDMY_277477931,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
80,MediaMath,VDMY_265772768,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_OM_47335,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_AP_14233,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392969940,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392880653,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_392753303,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
74,Yahoo DSP,VDMY_284055647,Yes,0,0,0,$ 0.00,$ 0.00,$ 0.00,0.00 %
