name,lkqd_id,order_id,campaign_id
Xaxis_ES_All,40811,NULL,2465
Xaxis_ES_All,40811,NULL,3027
Xaxis_ES_All,40811,NULL,3028
Xaxis_ES_All,40811,NULL,3966
Xaxis_TR_All,40810,NULL,6022
Xaxis_TR_All,40810,NULL,4821
Xaxis_TR_All,40810,NULL,4822
Xaxis_TR_All,40810,NULL,4824
Xaxis_TR_All,40810,NULL,7758
Xaxis_US/MIA_all,40809,NULL,209
Xaxis_US/MIA_all,40809,NULL,511
Xaxis_US/MIA_all,40809,NULL,1066
Xaxis_US/MIA_all,40809,NULL,1069
Xaxis_US/MIA_all,40809,NULL,7562
Xaxis_US/MIA_all,40809,NULL,7563
Xaxis_US/MIA_all,40809,NULL,7564
Xaxis_US/MIA_all,40809,NULL,7565
Xaxis_US/MIA_all,40809,NULL,7566
Xaxis_US/MIA_all,40809,NULL,7568
Xaxis_US/MIA_all,40809,NULL,7569
Xaxis_US/MIA_all,40809,NULL,7570
Xaxis_US/MIA_all,40809,NULL,7571
Xaxis_US/MIA_all,40809,NULL,7572
Xaxis_US/MIA_all,40809,NULL,7573
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XT Media,40808,NULL,NULL
XTMEDIA,40807,NULL,NULL
XTMEDIA,40807,NULL,NULL
XTMedia_BR_All,40806,NULL,1193
XTMedia_BR_All,40806,NULL,NULL
XTMedia_BR_All,40806,NULL,NULL
Yahoo_BR_All,40805,NULL,5884
Yahoo_BR_All,40805,NULL,6158
Yonego_NL_all,40567,NULL,NULL
Zahg_BR_All,40804,NULL,2979
Zahg_BR_All,40804,NULL,3169
Zenith_AR_All,40803,NULL,6146
Zenith_ES_All,40802,NULL,8147
Zenith_ES_All,40802,NULL,8148
Zenith_ES_All,40802,NULL,8149
ZetaGlobal_MX_All,40801,NULL,291
ZetaGlobal_MX_All,40801,NULL,497
ZetaGlobal_MX_All,40801,NULL,610
ZetaGlobal_MX_All,40801,NULL,349
ZetaGlobal_MX_All,40801,NULL,350
