Time,Campaign Name,Requests,Impressions,25% Views,50% Views,75% Views,Complete Views,Viewable Impressions,Clicks,Revenue,Rebate Cost,Net Revenue
12/25/2021,YNU_MaruriGrey_EC_all_CPV_USD:0.015_:_GeoIP:EC_vtr:70_va:80_ConsorcioFilmico_Sing2_Intext_39.667_26Dic,7674,4704,4185,3523,2792,3530,3931,64,52.95,13.2375,39.7125
12/26/2021,YNU_MaruriGrey_EC_all_CPV_USD:0.015_:_GeoIP:EC_vtr:70_va:80_ConsorcioFilmico_Sing2_Intext_39.667_26Dic,25553,10969,9778,8260,6567,8240,9200,100,123.6,30.9,92.7
