Time,Campaign Name,Requests,Impressions,25% Views,50% Views,75% Views,Complete Views,Viewable Impressions,Clicks,Revenue,Rebate Cost,Net Revenue
20/12/2021,FCA_DigitalSoul_AR_all_CPV_USD:0.044_ARS:4.5_GeoIP:AR_vtr:70_va:80_BancoGalicia_Navidad_66.667_23Dic,67.922,31.454,26.698,24.880,23.943,22.675,24.967,185,"997,7","448,96","548,735"
21/12/2021,FCA_DigitalSoul_AR_all_CPV_USD:0.044_ARS:4.5_GeoIP:AR_vtr:70_va:80_BancoGalicia_Navidad_66.667_23Dic,35.617,24.428,20.217,19.276,18.082,17.395,19.671,156,"765,38","344,42","420,959"
