Time,Campaign Name,Requests,Impressions,25% Views,50% Views,75% Views,Complete Views,Viewable Impressions,Clicks,Revenue,Rebate Cost,Net Revenue
30/12/2021,MAM_Wink_ES_all_CPV_USD:0.034_EUR:0.03_GeoIP:ES_vtr:70_va:80_Vodafone_Xmas_755.875_31Dic,516.644,186.726,140.893,119.684,103.890,91.056,168.060,1.586,"3.095,90","1.238,34","1.857,56"
31/12/2021,MAM_Wink_ES_all_CPV_USD:0.034_EUR:0.03_GeoIP:ES_vtr:70_va:80_Vodafone_Xmas_755.875_31Dic,575.830,254.482,193.672,165.524,144.257,126.876,234.256,2.032,"4.313,78","1.725,49","2.588,29"
